OWNER,TABLE,DATA_TYPE,LABEL,ALIAS,TYPE,DESC
BOUNDARIES,DVRPC_CPA,Polygon,PCPC_DNum,PCPC_DNUM,String,Phila County Planning Commission's District Number
BOUNDARIES,DVRPC_CPA,Polygon,PCPC_Label,PCPC_LABEL,String,Phila County Planning Commission's Label
BOUNDARIES,DVRPC_CPA,Polygon,DVRPC_Reg,DVRPC_REG,String,In DVRPC Region?
BOUNDARIES,DVRPC_CPA,Polygon,DVRPC_28Co,DVRPC_28CO,String,In DVRPC Extended Region?
BOUNDARIES,DVRPC_CPA,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,DVRPC_CPA,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
BOUNDARIES,CCD_Boundary,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
BOUNDARIES,CCD_Boundary,Polygon,Shape,SHAPE,Geometry,Feature geometry.
BOUNDARIES,CCD_Boundary,Polygon,Id,ID,Integer,No variable
BOUNDARIES,CCD_Boundary,Polygon,code,CODE,String,No variable
BOUNDARIES,CCD_Boundary,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,CCD_Boundary,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
BOUNDARIES,Phila_PlanningDistricts,Polygon,OBJECTID_1,OBJECTID_1,OID,Internal feature number.
BOUNDARIES,Phila_PlanningDistricts,Polygon,OBJECTID,OBJECTID,Integer,Internal feature number.
BOUNDARIES,Phila_PlanningDistricts,Polygon,DIST_NUM,DIST_NUM,SmallInteger,No variable
BOUNDARIES,Phila_PlanningDistricts,Polygon,SEQUENCE,SEQUENCE,String,No variable
BOUNDARIES,Phila_PlanningDistricts,Polygon,LABEL,LABEL,String,No variable
BOUNDARIES,Phila_PlanningDistricts,Polygon,SHAPE,SHAPE,Geometry,Feature geometry.
BOUNDARIES,Phila_PlanningDistricts,Polygon,DIST_NAME,DIST_NAME,String,No variable
BOUNDARIES,Phila_PlanningDistricts,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,Phila_PlanningDistricts,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
BOUNDARIES,NJ_Legislative,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
BOUNDARIES,NJ_Legislative,Polygon,Shape,SHAPE,Geometry,Feature geometry.
BOUNDARIES,NJ_Legislative,Polygon,district,DISTRICT,String,NJ Legislative District identifier
BOUNDARIES,NJ_Legislative,Polygon,SHAPE_Leng,SHAPE_LENG,Double,Perimeter length of feature in internal units
BOUNDARIES,NJ_Legislative,Polygon,TOTALPOP,TOTALPOP,Double,No variable
BOUNDARIES,NJ_Legislative,Polygon,WHITEONLY,WHITEONLY,Double,No variable
BOUNDARIES,NJ_Legislative,Polygon,AFAMERONLY,AFAMERONLY,Double,No variable
BOUNDARIES,NJ_Legislative,Polygon,ASIANONLY,ASIANONLY,Double,No variable
BOUNDARIES,NJ_Legislative,Polygon,HISPANIC,HISPANIC,Double,No variable
BOUNDARIES,NJ_Legislative,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,NJ_Legislative,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
BOUNDARIES,PA_Congressional,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
BOUNDARIES,PA_Congressional,Polygon,Shape,SHAPE,Geometry,Feature geometry.
BOUNDARIES,PA_Congressional,Polygon,LEG_DISTRI,LEG_DISTRI,Integer,Pennsylvania Senate District number
BOUNDARIES,PA_Congressional,Polygon,C_LASTNAME,C_LASTNAME,String,No variable
BOUNDARIES,PA_Congressional,Polygon,C_FIRSTNAM,C_FIRSTNAM,String,No variable
BOUNDARIES,PA_Congressional,Polygon,PARTY,PARTY,String,Party affiliation of legislator
BOUNDARIES,PA_Congressional,Polygon,HOME_COUNT,HOME_COUNT,String,Legislator's home county
BOUNDARIES,PA_Congressional,Polygon,URL,URL,String,No variable
BOUNDARIES,PA_Congressional,Polygon,DISTRICT,DISTRICT,String,No variable
BOUNDARIES,PA_Congressional,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,PA_Congressional,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
BOUNDARIES,PA_Senatorial,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
BOUNDARIES,PA_Senatorial,Polygon,Shape,SHAPE,Geometry,Feature geometry.
BOUNDARIES,PA_Senatorial,Polygon,LEG_DISTRI,LEG_DISTRI,Integer,Pennsylvania Senate District number
BOUNDARIES,PA_Senatorial,Polygon,PARTY,PARTY,String,Party affiliation of legislator
BOUNDARIES,PA_Senatorial,Polygon,S_FIRSTNAM,S_FIRSTNAM,String,Legislator's first name and initial
BOUNDARIES,PA_Senatorial,Polygon,HOME_COUNT,HOME_COUNT,String,Legislator's home county
BOUNDARIES,PA_Senatorial,Polygon,S_LASTNAME,S_LASTNAME,String,Legislator's last name
BOUNDARIES,PA_Senatorial,Polygon,URL,URL,String,No variable
BOUNDARIES,PA_Senatorial,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,PA_Senatorial,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
BOUNDARIES,PA_House,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
BOUNDARIES,PA_House,Polygon,Shape,SHAPE,Geometry,Feature geometry.
BOUNDARIES,PA_House,Polygon,LEG_DISTRI,LEG_DISTRI,Integer,Pennsylvania Senate District number
BOUNDARIES,PA_House,Polygon,H_LASTNAME,H_LASTNAME,String,No variable
BOUNDARIES,PA_House,Polygon,H_FIRSTNAM,H_FIRSTNAM,String,No variable
BOUNDARIES,PA_House,Polygon,PARTY,PARTY,String,Party affiliation of legislator
BOUNDARIES,PA_House,Polygon,HOME_COUNT,HOME_COUNT,String,Legislator's home county
BOUNDARIES,PA_House,Polygon,URL,URL,String,No variable
BOUNDARIES,PA_House,Polygon,DISTRICT,DISTRICT,String,No variable
BOUNDARIES,PA_House,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,PA_House,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
BOUNDARIES,Phila_CouncilDistricts,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
BOUNDARIES,Phila_CouncilDistricts,Polygon,Shape,SHAPE,Geometry,Feature geometry.
BOUNDARIES,Phila_CouncilDistricts,Polygon,Id,ID,Integer,No variable
BOUNDARIES,Phila_CouncilDistricts,Polygon,District,DISTRICT,String,No variable
BOUNDARIES,Phila_CouncilDistricts,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,Phila_CouncilDistricts,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
BOUNDARIES,NJ_Congressional,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
BOUNDARIES,NJ_Congressional,Polygon,BOUNDARIES.NJ_Congressional.AREA,BOUNDARIES.NJ_Congressional.AREA,Double,No variable
BOUNDARIES,NJ_Congressional,Polygon,Shape,SHAPE,Geometry,Feature geometry.
BOUNDARIES,NJ_Congressional,Polygon,DISTRICT,DISTRICT,String,Numeric indicator code (here in text format) for the Congressional District
BOUNDARIES,NJ_Congressional,Polygon,DIST_LABEL,DIST_LABEL,String,A text description and identifier for the Congressional District
BOUNDARIES,NJ_Congressional,Polygon,US_REP,US_REP,String,"The name of the US Representative for the congressional district, and party"
BOUNDARIES,NJ_Congressional,Polygon,PARTY,PARTY,String,"Party affiliation of Representative, abbreviated."
BOUNDARIES,NJ_Congressional,Polygon,CONTACT,CONTACT,String,Office locations and contact information for the US Representative
BOUNDARIES,NJ_Congressional,Polygon,SENATOR1,SENATOR1,String,"The name of a US Senator for New Jersey, and party"
BOUNDARIES,NJ_Congressional,Polygon,S1_PARTY,S1_PARTY,String,"Party affiliation of Senator1, abbreviated."
BOUNDARIES,NJ_Congressional,Polygon,S1_CONTACT,S1_CONTACT,String,Office locations and contact information for Senator1
BOUNDARIES,NJ_Congressional,Polygon,SENATOR2,SENATOR2,String,"The name of a US Senator for New Jersey, and party"
BOUNDARIES,NJ_Congressional,Polygon,S2_PARTY,S2_PARTY,String,"Party affiliation of Senator2, abbreviated."
BOUNDARIES,NJ_Congressional,Polygon,S2_CONTACT,S2_CONTACT,String,Office locations and contact information for Senator2
BOUNDARIES,NJ_Congressional,Polygon,Shape_Leng,SHAPE_LENG,Double,No variable
BOUNDARIES,NJ_Congressional,Polygon,cdfp,CDFP,String,District identifier from TIGER data.
BOUNDARIES,NJ_Congressional,Polygon,SHAPE.AREA,SHAPE.AREA,Double,No variable
BOUNDARIES,NJ_Congressional,Polygon,SHAPE.LEN,SHAPE.LEN,Double,No variable
﻿DEMOGRAPHICS,TractToMCD_Lookup,Table,OBJECTID,OBJECTID,OID,Internal feature number.
DEMOGRAPHICS,TractToMCD_Lookup,Table,STATEFP10,STATEFP10,String,State FIPS code
DEMOGRAPHICS,TractToMCD_Lookup,Table,COUNTYFP10,COUNTYFP10,String,County FIPS code
DEMOGRAPHICS,TractToMCD_Lookup,Table,TRACTCE10,TRACTCE10,String,"Tract Number, no decimals"
DEMOGRAPHICS,TractToMCD_Lookup,Table,GEOID10,GEOID10,String,2010 Tract Geographic Identifier (unique ID)
DEMOGRAPHICS,TractToMCD_Lookup,Table,NAME10,NAME10,String,2010 Tract Name
DEMOGRAPHICS,TractToMCD_Lookup,Table,Mun1,MUN1,String,Related MCD - 1st
DEMOGRAPHICS,TractToMCD_Lookup,Table,Mun2,MUN2,String,Related MCD - 2nd
DEMOGRAPHICS,TractToMCD_Lookup,Table,Mun3,MUN3,String,Related MCD - 3rd
DEMOGRAPHICS,TractToMCD_Lookup,Table,MCDGeo1,MCDGEO1,String,GEOID of related MCD - 1st
DEMOGRAPHICS,TractToMCD_Lookup,Table,MCDGeo2,MCDGEO2,String,GEOID of related MCD - 2nd
DEMOGRAPHICS,TractToMCD_Lookup,Table,MCDGeo3,MCDGEO3,String,GEOID of related MCD - 3rd
DEMOGRAPHICS,SpecTrctNames,Table,OBJECTID,OBJECTID,OID,Internal feature number.
DEMOGRAPHICS,SpecTrctNames,Table,STATEFP10,STATEFP10,String,"2010 Census state Federal Information Processing Standards
                 (FIPS) codes"
DEMOGRAPHICS,SpecTrctNames,Table,COUNTYFP10,COUNTYFP10,String,"2010 Census county Federal Information Processing Standards
                 (FIPS) code"
DEMOGRAPHICS,SpecTrctNames,Table,TRACTCE10,TRACTCE10,String,2010 Census census tract code
DEMOGRAPHICS,SpecTrctNames,Table,GEOID10,GEOID10,String,"Census tract identifier, a concatenation of 2010 Census state
                 Federal Information Processing Standards (FIPS) code, county
                 FIPS code, and census tract code"
DEMOGRAPHICS,SpecTrctNames,Table,NAME10,NAME10,String,"2010 Census census tract name, this is the census tract code
                 converted to an integer or integer plus two-digit decimal if
                 the last two characters of the code are not both zeros."
DEMOGRAPHICS,SpecTrctNames,Table,NAMELSAD10,NAMELSAD10,String,"2010 Census translated legal/statistical area description and
                 the census tract name"
DEMOGRAPHICS,SpecTrctNames,Table,MTFCC10,MTFCC10,String,MAF/TIGER feature class code
DEMOGRAPHICS,SpecTrctNames,Table,FUNCSTAT10,FUNCSTAT10,String,2010 Census functional status
DEMOGRAPHICS,SpecTrctNames,Table,ALAND10,ALAND10,Double,2010 Census land area (square meters)
DEMOGRAPHICS,SpecTrctNames,Table,AWATER10,AWATER10,Double,2010 Census water area (square meters)
DEMOGRAPHICS,SpecTrctNames,Table,INTPTLAT10,INTPTLAT10,String,2010 Census latitude of the internal point
DEMOGRAPHICS,SpecTrctNames,Table,INTPTLON10,INTPTLON10,String,2010 Census longitude of the internal point
DEMOGRAPHICS,SpecTrctNames,Table,SHAPE_Length,SHAPE_Length,Double,Length of feature in internal units.
DEMOGRAPHICS,SpecTrctNames,Table,SHAPE_Area,SHAPE_Area,Double,Area of feature in internal units squared.
DEMOGRAPHICS,SpecTrctNames,Table,GEOID,GEOID,String,No variable
DEMOGRAPHICS,SpecTrctNames,Table,SpecTrtName,SPECTRTNAME,String,No variable
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,OBJECTID,OBJECTID,OID,Internal feature number.
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,GEOID10,GEOID10,String,No variable
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,NAME,NAME,String,No variable
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Pop2010,POP2010,Double,2010 Total Population 
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Und18,UND18,Double,Population Under 18
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Btw1864,BTW1864,Double,Population Age 18-64
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Ov62,OV62,Double,Population Age 62 and over
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Ov65,OV65,Double,Population Age 65 and over
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,MedAge,MEDAGE,Double,Median Age
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,OneRace,ONERACE,Double,Population of one Race
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,White,WHITE,Double,White Alone
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Blk,BLK,Double,Black or African American Alone
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Amerin,AMERIN,Double,American Indian and Alaska Native Alone
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Asian,ASIAN,Double,Asian Alone
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,PacIs,PACIS,Double,Native Hawaiian and other Pacific Islander Alone
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,OthRce,OTHRCE,Double,Some Other Race Alone
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,TwoRce,TWORCE,Double,Population of Two or more Races
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Hisp,HISP,Double,Hispanic or Latino
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Mex,MEX,Double,Mexican
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,PR,PR,Double,Puerto Rican
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,Cub,CUB,Double,Cuban
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,OthHis,OTHHIS,Double,Other Hispanic or Latino
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,NonHis,NONHIS,Double,Not Hispanic or Latino
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,TotHH,TOTHH,Double,Total Households
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,FamHH,FAMHH,Double,Family Households
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,NonFam,NONFAM,Double,Nonfamily Households
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,HHSz,HHSZ,Double,Average Household Size
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,FamSz,FAMSZ,Double,Average Family Size
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,HHKids,HHKIDS,Double,Family Households with own children under 18
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,HusWfe,HUSWFE,Double,Husband-Wife Family
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,HsWfKd,HSWFKD,Double,Husband-Wife Family with own children under 18
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,SngMom,SNGMOM,Double,"Female householder, no husband present"
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,SngMKd,SNGMKD,Double,"Female householder, no husband present with own children under 18"
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,OccHU,OCCHU,Double,Total Occupied Housing Units
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,OwOcHU,OWOCHU,Double,Owner-Occupied Housing Units
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,RnOcHU,RNOCHU,Double,Renter-Occupied Housing Units
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,POP2000,POP2000,Double,No variable
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,VACANT,VACANT,Double,No variable
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,POP00SM,POP00SM,Double,No variable
DEMOGRAPHICS,Census2010_DemoProfile_Tract,Table,POP10SM,POP10SM,Double,No variable
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,OBJECTID,OBJECTID,OID,Internal feature number.
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,GEOID,GEOID,String,Unique ID - use to join to Municipalities
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Pop2010,POP2010,Double,2010 Total Population 
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Und18,UND18,Double,Population Under 18
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Btw1864,BTW1864,Double,Population Age 18-64
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Ov62,OV62,Double,Population Age 62 and over
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Ov65,OV65,Double,Population Age 65 and over
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,MedAge,MEDAGE,Double,Median Age
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,OneRace,ONERACE,Double,Population of one Race
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,White,WHITE,Double,White Alone
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Blk,BLK,Double,Black or African American Alone
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Amerin,AMERIN,Double,American Indian and Alaska Native Alone
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Asian,ASIAN,Double,Asian Alone
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,PacIs,PACIS,Double,Native Hawaiian and other Pacific Islander Alone
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,OthRce,OTHRCE,Double,Some Other Race Alone
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,TwoRce,TWORCE,Double,Population of Two or more Races
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Hisp,HISP,Double,Hispanic or Latino
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Mex,MEX,Double,Mexican
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,PR,PR,Double,Puerto Rican
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Cub,CUB,Double,Cuban
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,OthHis,OTHHIS,Double,Other Hispanic or Latino
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,NonHis,NONHIS,Double,Not Hispanic or Latino
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,TotHH,TOTHH,Double,Total Households
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,FamHH,FAMHH,Double,Family Households
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,NonFam,NONFAM,Double,Nonfamily Households
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,HHSz,HHSZ,Double,Average Household Size
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,FamSz,FAMSZ,Double,Average Family Size
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,HHKids,HHKIDS,Double,Family Households with own children under 18
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,HusWfe,HUSWFE,Double,Husband-Wife Family
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,HsWfKd,HSWFKD,Double,Husband-Wife Family with own children under 18
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,SngMom,SNGMOM,Double,"Female householder, no husband present"
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,SngMKd,SNGMKD,Double,"Female householder, no husband present with own children under 18"
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,OccHU,OCCHU,Double,Total Occupied Housing Units
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,OwOcHU,OWOCHU,Double,Owner-Occupied Housing Units
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,RnOcHU,RNOCHU,Double,Renter-Occupied Housing Units
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,Pop2k,POP2K,Double,2000 Total Population 
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,PopChg,POPCHG,Double,% Population Change 2000-2010 
DEMOGRAPHICS,Census2010_DemoProfile_MCD,Table,PopChAb,POPCHAB,Double,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,Shape,Shape,Geometry,Feature geometry.
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,TAZ,TAZ,Integer,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,TAZt,TAZt,String,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,State_Name,State_Name,String,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,Co_Name,Co_Name,String,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,Mun_Name,Mun_Name,String,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,SubCoGeog,SubCoGeog,String,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,DVRPC,DVRPC,String,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,TIM2_2010_csv_Population,TIM2_2010_csv_Population,Integer,No variable
DEMOGRAPHICS,TAZ_2010_MCDAligned_ExtReg,Polygon,TIM2_2010_csv_Households,TIM2_2010_csv_Households,Integer,No variable
